product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-00120,Industrial Fan Model 1119,Industrial Fan,Atlas Copco,ATL-168-0119,Industrial industrial fan designed for manufacturing applications.,6641.22,245,4.9,110,165.53,324.94,Aluminum,India,36,catalog_20.pdf,0.87,Verified
PROD-00121,Welding Machine Model 1120,Welding Machine,Kirloskar,KIR-264-0120,Industrial welding machine designed for manufacturing applications.,15233.94,373,5.0,110,220.53,1323.57,Alloy Steel,Italy,6,catalog_21.pdf,0.8,Verified
PROD-00122,Welding Machine Model 1121,Welding Machine,WEG,WEG-588-0121,Industrial welding machine designed for manufacturing applications.,10970.79,28,4.0,110,102.64,341.14,Aluminum,India,36,catalog_22.pdf,0.89,Needs Review
PROD-00123,Air Compressor Model 1122,Air Compressor,ABB,ABB-404-0122,Industrial air compressor designed for manufacturing applications.,19413.99,388,4.7,230,72.83,206.03,Alloy Steel,Germany,36,catalog_23.pdf,0.7,Needs Review
PROD-00124,Control Panel Model 1123,Control Panel,Kirloskar,KIR-773-0123,Industrial control panel designed for manufacturing applications.,21351.48,435,4.5,480,4.12,984.93,Alloy Steel,China,6,catalog_24.pdf,0.72,Verified
PROD-00125,Industrial Pump Model 1124,Industrial Pump,WEG,WEG-464-0124,Industrial industrial pump designed for manufacturing applications.,13655.75,459,4.0,400,143.92,1277.32,Cast Iron,China,36,catalog_25.pdf,0.73,Verified
PROD-00126,Generator Model 1125,Generator,Atlas Copco,ATL-953-0125,Industrial generator designed for manufacturing applications.,19017.12,87,4.1,400,100.87,91.96,Stainless Steel,South Korea,18,catalog_01.pdf,0.82,Verified
PROD-00127,Generator Model 1126,Generator,Atlas Copco,ATL-920-0126,Industrial generator designed for manufacturing applications.,7845.89,474,3.3,110,93.97,126.77,Alloy Steel,USA,6,catalog_02.pdf,0.94,Needs Review
PROD-00128,Hydraulic Valve Model 1127,Hydraulic Valve,ABB,ABB-478-0127,Industrial hydraulic valve designed for manufacturing applications.,10520.54,323,4.9,230,46.14,1445.22,Carbon Steel,USA,36,catalog_03.pdf,0.96,Needs Review
PROD-00129,Control Panel Model 1128,Control Panel,ABB,ABB-442-0128,Industrial control panel designed for manufacturing applications.,17891.25,189,3.7,230,107.8,1456.64,Cast Iron,Switzerland,18,catalog_04.pdf,0.77,Verified
PROD-00130,Control Panel Model 1129,Control Panel,Atlas Copco,ATL-998-0129,Industrial control panel designed for manufacturing applications.,9808.75,443,3.9,440,246.12,443.06,Stainless Steel,Germany,18,catalog_05.pdf,0.87,Verified
PROD-00131,Generator Model 1130,Generator,WEG,WEG-653-0130,Industrial generator designed for manufacturing applications.,14815.5,320,4.3,110,74.79,1108.18,Cast Iron,Germany,24,catalog_06.pdf,0.92,Needs Review
PROD-00132,Control Panel Model 1131,Control Panel,Siemens,SIE-453-0131,Industrial control panel designed for manufacturing applications.,4837.98,103,3.7,415,150.13,798.84,Stainless Steel,India,18,catalog_07.pdf,0.78,Verified
PROD-00133,Air Compressor Model 1132,Air Compressor,Honeywell,HON-515-0132,Industrial air compressor designed for manufacturing applications.,15094.34,66,3.5,415,194.23,1139.59,Aluminum,Germany,12,catalog_08.pdf,0.82,Needs Review
PROD-00134,Gearbox Model 1133,Gearbox,Bosch Rexroth,BOS-208-0133,Industrial gearbox designed for manufacturing applications.,21572.46,290,4.3,220,187.41,1553.46,Alloy Steel,Switzerland,6,catalog_09.pdf,0.85,Verified
PROD-00135,Electric Motor Model 1134,Electric Motor,Kirloskar,KIR-662-0134,Industrial electric motor designed for manufacturing applications.,21748.83,481,3.0,480,82.53,145.58,Carbon Steel,South Korea,6,catalog_10.pdf,0.74,Verified
PROD-00136,Welding Machine Model 1135,Welding Machine,Rockwell Automation,ROC-861-0135,Industrial welding machine designed for manufacturing applications.,18177.52,26,4.4,110,152.91,1400.82,Cast Iron,India,6,catalog_11.pdf,0.71,Verified
PROD-00137,Industrial Fan Model 1136,Industrial Fan,Kirloskar,KIR-596-0136,Industrial industrial fan designed for manufacturing applications.,18707.4,463,4.0,220,217.88,888.47,Cast Iron,Italy,36,catalog_12.pdf,0.74,Verified
PROD-00138,Hydraulic Valve Model 1137,Hydraulic Valve,Rockwell Automation,ROC-440-0137,Industrial hydraulic valve designed for manufacturing applications.,14058.7,216,4.2,415,4.35,1016.3,Cast Iron,USA,36,catalog_13.pdf,0.88,Verified
PROD-00139,Gearbox Model 1138,Gearbox,WEG,WEG-482-0138,Industrial gearbox designed for manufacturing applications.,14720.54,130,4.3,415,109.22,1177.77,Cast Iron,USA,12,catalog_14.pdf,0.72,Needs Review
PROD-00140,Generator Model 1139,Generator,Rockwell Automation,ROC-632-0139,Industrial generator designed for manufacturing applications.,3557.85,417,4.1,110,56.46,1660.88,Alloy Steel,China,18,catalog_15.pdf,0.76,Needs Review
PROD-00141,Welding Machine Model 1140,Welding Machine,ABB,ABB-399-0140,Industrial welding machine designed for manufacturing applications.,11235.51,429,4.2,220,97.46,103.98,Stainless Steel,China,36,catalog_16.pdf,0.8,Needs Review
PROD-00142,Control Panel Model 1141,Control Panel,Honeywell,HON-238-0141,Industrial control panel designed for manufacturing applications.,11406.71,46,4.4,220,104.29,55.0,Alloy Steel,Switzerland,18,catalog_17.pdf,0.72,Verified
PROD-00143,Industrial Fan Model 1142,Industrial Fan,Honeywell,HON-458-0142,Industrial industrial fan designed for manufacturing applications.,23972.82,102,4.5,110,186.79,322.51,Aluminum,South Korea,18,catalog_18.pdf,0.76,Verified
PROD-00144,Control Panel Model 1143,Control Panel,ABB,ABB-935-0143,Industrial control panel designed for manufacturing applications.,10919.4,453,4.5,480,23.91,1775.63,Alloy Steel,USA,36,catalog_19.pdf,0.96,Verified
PROD-00145,Industrial Pump Model 1144,Industrial Pump,Schneider Electric,SCH-598-0144,Industrial industrial pump designed for manufacturing applications.,13846.23,35,4.7,440,128.39,1287.71,Alloy Steel,Switzerland,36,catalog_20.pdf,0.71,Needs Review
PROD-00146,Industrial Pump Model 1145,Industrial Pump,WEG,WEG-484-0145,Industrial industrial pump designed for manufacturing applications.,13447.97,162,3.4,220,141.27,1107.12,Aluminum,South Korea,12,catalog_21.pdf,0.89,Verified
PROD-00147,Industrial Fan Model 1146,Industrial Fan,Schneider Electric,SCH-703-0146,Industrial industrial fan designed for manufacturing applications.,16009.85,116,3.8,440,123.79,86.58,Alloy Steel,Italy,24,catalog_22.pdf,0.81,Verified
PROD-00148,Industrial Fan Model 1147,Industrial Fan,Schneider Electric,SCH-379-0147,Industrial industrial fan designed for manufacturing applications.,18768.76,406,4.9,380,183.1,1582.64,Stainless Steel,Italy,6,catalog_23.pdf,0.9,Verified
PROD-00149,Generator Model 1148,Generator,Kirloskar,KIR-736-0148,Industrial generator designed for manufacturing applications.,5819.79,251,3.8,480,96.26,1463.34,Carbon Steel,Japan,36,catalog_24.pdf,0.87,Verified
PROD-00150,Industrial Fan Model 1149,Industrial Fan,Atlas Copco,ATL-582-0149,Industrial industrial fan designed for manufacturing applications.,13335.93,126,3.2,415,236.27,1197.31,Aluminum,India,36,catalog_25.pdf,0.76,Verified
PROD-00151,Air Compressor Model 1150,Air Compressor,Kirloskar,KIR-210-0150,Industrial air compressor designed for manufacturing applications.,20691.46,277,4.1,400,120.71,611.76,Cast Iron,China,18,catalog_01.pdf,0.95,Needs Review
PROD-00152,Control Panel Model 1151,Control Panel,Atlas Copco,ATL-965-0151,Industrial control panel designed for manufacturing applications.,11712.09,298,3.2,480,143.02,128.77,Stainless Steel,India,24,catalog_02.pdf,0.84,Needs Review
PROD-00153,Gearbox Model 1152,Gearbox,Bosch Rexroth,BOS-238-0152,Industrial gearbox designed for manufacturing applications.,7141.82,402,3.4,440,206.47,1044.91,Carbon Steel,China,36,catalog_03.pdf,0.94,Needs Review
PROD-00154,Conveyor System Model 1153,Conveyor System,Rockwell Automation,ROC-534-0153,Industrial conveyor system designed for manufacturing applications.,16454.05,475,5.0,440,69.17,1296.01,Stainless Steel,Japan,24,catalog_04.pdf,0.82,Needs Review
PROD-00155,Industrial Fan Model 1154,Industrial Fan,Atlas Copco,ATL-608-0154,Industrial industrial fan designed for manufacturing applications.,20638.24,477,4.1,440,19.26,171.44,Stainless Steel,USA,6,catalog_05.pdf,0.99,Needs Review
PROD-00156,Hydraulic Valve Model 1155,Hydraulic Valve,ABB,ABB-372-0155,Industrial hydraulic valve designed for manufacturing applications.,1812.72,211,3.6,230,177.09,1141.51,Cast Iron,Switzerland,18,catalog_06.pdf,0.92,Verified
PROD-00157,Industrial Pump Model 1156,Industrial Pump,Kirloskar,KIR-198-0156,Industrial industrial pump designed for manufacturing applications.,19475.56,114,5.0,480,121.01,516.89,Carbon Steel,South Korea,12,catalog_07.pdf,0.98,Verified
PROD-00158,Air Compressor Model 1157,Air Compressor,WEG,WEG-863-0157,Industrial air compressor designed for manufacturing applications.,20585.79,444,4.9,220,224.18,1376.11,Stainless Steel,India,6,catalog_08.pdf,0.85,Needs Review
PROD-00159,Welding Machine Model 1158,Welding Machine,Rockwell Automation,ROC-949-0158,Industrial welding machine designed for manufacturing applications.,11672.69,282,3.9,220,245.68,972.23,Cast Iron,China,24,catalog_09.pdf,0.84,Verified
PROD-00160,Conveyor System Model 1159,Conveyor System,Bosch Rexroth,BOS-203-0159,Industrial conveyor system designed for manufacturing applications.,24586.82,455,3.5,230,100.08,234.01,Aluminum,India,24,catalog_10.pdf,0.92,Verified
PROD-00161,Gearbox Model 1160,Gearbox,Atlas Copco,ATL-313-0160,Industrial gearbox designed for manufacturing applications.,19721.03,60,4.7,220,104.15,948.68,Cast Iron,USA,6,catalog_11.pdf,0.96,Verified
PROD-00162,Conveyor System Model 1161,Conveyor System,Bosch Rexroth,BOS-860-0161,Industrial conveyor system designed for manufacturing applications.,19398.15,379,4.4,230,102.29,713.53,Alloy Steel,South Korea,24,catalog_12.pdf,0.98,Verified
PROD-00163,Industrial Fan Model 1162,Industrial Fan,WEG,WEG-763-0162,Industrial industrial fan designed for manufacturing applications.,18759.0,407,4.4,440,81.48,326.28,Cast Iron,Germany,12,catalog_13.pdf,0.79,Verified
PROD-00164,Generator Model 1163,Generator,Schneider Electric,SCH-861-0163,Industrial generator designed for manufacturing applications.,3977.55,61,4.8,110,195.53,1515.05,Cast Iron,China,12,catalog_14.pdf,0.93,Verified
PROD-00165,Industrial Pump Model 1164,Industrial Pump,Honeywell,HON-886-0164,Industrial industrial pump designed for manufacturing applications.,5626.46,432,4.4,480,189.87,21.83,Cast Iron,Switzerland,24,catalog_15.pdf,0.76,Verified
PROD-00166,Industrial Pump Model 1165,Industrial Pump,WEG,WEG-264-0165,Industrial industrial pump designed for manufacturing applications.,11733.76,486,3.6,380,119.92,563.21,Stainless Steel,Germany,24,catalog_16.pdf,0.86,Needs Review
PROD-00167,Welding Machine Model 1166,Welding Machine,Crompton,CRO-952-0166,Industrial welding machine designed for manufacturing applications.,6784.11,295,4.4,440,11.64,24.65,Carbon Steel,Japan,12,catalog_17.pdf,0.75,Verified
PROD-00168,Generator Model 1167,Generator,WEG,WEG-619-0167,Industrial generator designed for manufacturing applications.,10527.21,118,3.6,380,77.74,174.62,Cast Iron,South Korea,24,catalog_18.pdf,0.8,Needs Review
PROD-00169,Control Panel Model 1168,Control Panel,Bosch Rexroth,BOS-383-0168,Industrial control panel designed for manufacturing applications.,22239.49,385,4.5,415,73.43,536.18,Cast Iron,Italy,36,catalog_19.pdf,0.97,Verified
PROD-00170,Electric Motor Model 1169,Electric Motor,ABB,ABB-616-0169,Industrial electric motor designed for manufacturing applications.,20652.09,389,4.2,440,202.87,99.58,Alloy Steel,India,18,catalog_20.pdf,0.74,Verified
PROD-00171,Air Compressor Model 1170,Air Compressor,Kirloskar,KIR-756-0170,Industrial air compressor designed for manufacturing applications.,15843.49,312,3.2,400,22.35,1074.74,Alloy Steel,China,36,catalog_21.pdf,0.88,Verified
PROD-00172,Industrial Pump Model 1171,Industrial Pump,ABB,ABB-712-0171,Industrial industrial pump designed for manufacturing applications.,21488.48,345,4.0,220,201.52,158.18,Aluminum,Switzerland,24,catalog_22.pdf,0.87,Verified
PROD-00173,Hydraulic Valve Model 1172,Hydraulic Valve,Bosch Rexroth,BOS-263-0172,Industrial hydraulic valve designed for manufacturing applications.,19648.37,481,3.7,400,167.46,1263.68,Aluminum,India,24,catalog_23.pdf,0.74,Needs Review
PROD-00174,Industrial Pump Model 1173,Industrial Pump,Kirloskar,KIR-985-0173,Industrial industrial pump designed for manufacturing applications.,10867.38,202,3.7,110,183.24,96.65,Alloy Steel,Japan,18,catalog_24.pdf,0.79,Needs Review
PROD-00175,Conveyor System Model 1174,Conveyor System,Crompton,CRO-758-0174,Industrial conveyor system designed for manufacturing applications.,5226.36,425,4.2,380,108.34,108.64,Carbon Steel,Japan,24,catalog_25.pdf,0.86,Needs Review
PROD-00176,Industrial Pump Model 1175,Industrial Pump,Honeywell,HON-163-0175,Industrial industrial pump designed for manufacturing applications.,12976.48,325,3.6,480,170.09,550.98,Aluminum,India,18,catalog_01.pdf,0.75,Needs Review
PROD-00177,Industrial Pump Model 1176,Industrial Pump,Rockwell Automation,ROC-190-0176,Industrial industrial pump designed for manufacturing applications.,18471.66,183,4.6,440,152.45,1614.04,Carbon Steel,China,12,catalog_02.pdf,0.93,Verified
PROD-00178,Electric Motor Model 1177,Electric Motor,Bosch Rexroth,BOS-216-0177,Industrial electric motor designed for manufacturing applications.,11051.39,389,3.1,480,192.36,1155.23,Alloy Steel,Switzerland,18,catalog_03.pdf,0.98,Verified
PROD-00179,Electric Motor Model 1178,Electric Motor,Atlas Copco,ATL-965-0178,Industrial electric motor designed for manufacturing applications.,16752.6,223,4.3,110,111.97,1386.7,Aluminum,South Korea,18,catalog_04.pdf,0.76,Verified
PROD-00180,Gearbox Model 1179,Gearbox,Bosch Rexroth,BOS-366-0179,Industrial gearbox designed for manufacturing applications.,2584.6,281,4.6,110,118.47,256.51,Cast Iron,USA,36,catalog_05.pdf,0.75,Verified
PROD-00181,Control Panel Model 1180,Control Panel,Bosch Rexroth,BOS-921-0180,Industrial control panel designed for manufacturing applications.,18763.12,441,4.3,220,161.07,1501.76,Alloy Steel,South Korea,24,catalog_06.pdf,0.83,Verified
PROD-00182,Hydraulic Valve Model 1181,Hydraulic Valve,Kirloskar,KIR-784-0181,Industrial hydraulic valve designed for manufacturing applications.,20364.66,20,4.0,110,27.47,16.65,Aluminum,USA,12,catalog_07.pdf,0.92,Verified
PROD-00183,Industrial Pump Model 1182,Industrial Pump,Siemens,SIE-658-0182,Industrial industrial pump designed for manufacturing applications.,17744.24,496,4.9,440,109.34,385.08,Carbon Steel,Switzerland,6,catalog_08.pdf,0.78,Verified
PROD-00184,Industrial Pump Model 1183,Industrial Pump,WEG,WEG-239-0183,Industrial industrial pump designed for manufacturing applications.,24189.77,383,3.6,440,243.0,1109.73,Carbon Steel,Italy,18,catalog_09.pdf,0.71,Verified
PROD-00185,Air Compressor Model 1184,Air Compressor,Siemens,SIE-345-0184,Industrial air compressor designed for manufacturing applications.,20709.64,65,3.0,480,9.87,676.69,Aluminum,South Korea,6,catalog_10.pdf,0.86,Verified
PROD-00186,Electric Motor Model 1185,Electric Motor,Crompton,CRO-760-0185,Industrial electric motor designed for manufacturing applications.,22601.57,58,3.9,480,79.34,1771.58,Carbon Steel,Switzerland,24,catalog_11.pdf,0.98,Needs Review
PROD-00187,Hydraulic Valve Model 1186,Hydraulic Valve,Atlas Copco,ATL-857-0186,Industrial hydraulic valve designed for manufacturing applications.,23355.88,172,3.1,380,78.87,56.55,Aluminum,India,18,catalog_12.pdf,0.81,Verified
PROD-00188,Welding Machine Model 1187,Welding Machine,Honeywell,HON-494-0187,Industrial welding machine designed for manufacturing applications.,20083.36,30,4.9,440,158.55,1797.48,Aluminum,India,6,catalog_13.pdf,0.82,Needs Review
PROD-00189,Gearbox Model 1188,Gearbox,Schneider Electric,SCH-586-0188,Industrial gearbox designed for manufacturing applications.,16937.91,340,3.4,400,26.9,1123.28,Carbon Steel,China,36,catalog_14.pdf,0.98,Needs Review
PROD-00190,Control Panel Model 1189,Control Panel,Crompton,CRO-575-0189,Industrial control panel designed for manufacturing applications.,391.53,480,4.6,380,157.32,1006.56,Stainless Steel,India,6,catalog_15.pdf,0.9,Verified
PROD-00191,Generator Model 1190,Generator,Schneider Electric,SCH-616-0190,Industrial generator designed for manufacturing applications.,11779.19,69,4.5,220,24.21,109.0,Cast Iron,China,36,catalog_16.pdf,0.91,Verified
PROD-00192,Control Panel Model 1191,Control Panel,Schneider Electric,SCH-283-0191,Industrial control panel designed for manufacturing applications.,14386.27,104,3.4,380,24.19,493.45,Alloy Steel,Switzerland,12,catalog_17.pdf,0.86,Verified
PROD-00193,Conveyor System Model 1192,Conveyor System,Honeywell,HON-119-0192,Industrial conveyor system designed for manufacturing applications.,7774.75,78,4.2,230,182.18,1664.54,Cast Iron,India,24,catalog_18.pdf,0.98,Needs Review
PROD-00194,Industrial Pump Model 1193,Industrial Pump,ABB,ABB-657-0193,Industrial industrial pump designed for manufacturing applications.,8123.09,196,3.1,480,81.37,638.93,Alloy Steel,Japan,6,catalog_19.pdf,0.9,Needs Review
PROD-00195,Gearbox Model 1194,Gearbox,Siemens,SIE-623-0194,Industrial gearbox designed for manufacturing applications.,24038.7,175,4.0,400,244.37,1191.65,Alloy Steel,Germany,18,catalog_20.pdf,0.96,Verified
PROD-00196,Conveyor System Model 1195,Conveyor System,Bosch Rexroth,BOS-681-0195,Industrial conveyor system designed for manufacturing applications.,22319.84,277,3.0,480,9.82,1799.09,Cast Iron,Switzerland,24,catalog_21.pdf,0.9,Verified
PROD-00197,Hydraulic Valve Model 1196,Hydraulic Valve,Rockwell Automation,ROC-628-0196,Industrial hydraulic valve designed for manufacturing applications.,21267.18,381,4.8,230,111.55,475.0,Aluminum,India,6,catalog_22.pdf,0.91,Needs Review
