product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-00128,Stainless Steel Tank,Storage,Emerson,EME-252-B,Corrosion-resistant storage tank for industrial liquids.,6124.49,156,3.8,380.0,148.59,628.47,Brass,Italy,18.0,Technical PDF,0.86,Needs Review
PROD-00129,Proximity Sensor,Sensors,Festo,FES-117-X,Non-contact sensor for detecting objects in automation systems.,6184.78,28,5.0,400.0,46.32,763.97,Stainless Steel,Italy,24.0,Manufacturer Website,0.79,Verified
PROD-00130,Photoelectric Sensor,Sensors,Emerson,EME-274-PRO,Optical sensor for industrial object detection.,2806.29,174,3.6,400.0,142.24,93.59,Stainless Steel,Japan,18.0,Product Catalog,0.83,Needs Review
PROD-00131,Air Dryer,Compressors,Rockwell Automation,ROC-893-PRO,Compressed-air dryer for moisture removal in pneumatic systems.,16157.94,188,4.5,415.0,20.93,176.4,Nylon,China,24.0,Product Catalog,0.86,Verified
PROD-00132,Level Sensor,Sensors,WEG,WEG-645-X,Industrial sensor for liquid-level measurement.,10144.62,173,4.6,415.0,102.19,683.14,Brass,Italy,24.0,Technical PDF,0.77,Verified
PROD-00133,Industrial Robot Arm,Robotics,Grundfos,GRU-330-X,Programmable robotic arm for industrial assembly and handling.,14286.17,180,3.6,415.0,73.48,407.94,Brass,USA,6.0,Supplier Catalog,0.87,Needs Review
PROD-00134,Power Supply,Electrical,Parker,PAR-923-B,Industrial regulated power supply for automation equipment.,5433.69,73,4.9,110.0,52.12,376.13,Brass,China,24.0,Technical PDF,0.78,Verified
PROD-00135,Temperature Sensor,Sensors,Siemens,SIE-730-B,Industrial temperature sensor for process monitoring.,4549.86,171,4.8,220.0,95.78,44.81,Polycarbonate,USA,24.0,Manufacturer Website,0.75,Verified
PROD-00136,Industrial Robot Arm,Robotics,WEG,WEG-261-PRO,Programmable robotic arm for industrial assembly and handling.,12108.02,225,4.8,380.0,97.67,642.57,,USA,18.0,Product Catalog,0.89,Verified
PROD-00137,Mixing Tank,Process Equipment,Mitsubishi Electric,MIT-840-A,Industrial tank designed for controlled mixing of process materials.,16902.13,44,4.0,440.0,26.57,781.71,Polycarbonate,Sweden,24.0,Manufacturer Website,0.77,Verified
PROD-00138,Industrial Centrifugal Pump,Pumps,Grundfos,GRU-681-A,High-efficiency pump for industrial water and process fluid transfer.,17182.5,85,3.7,415.0,81.61,419.93,Aluminium,Sweden,36.0,Manufacturer Website,0.85,Verified
PROD-00139,Variable Frequency Drive,Automation,Schneider Electric,SCH-848-PRO,Drive controller for variable-speed industrial motors.,12023.17,183,3.5,415.0,50.73,250.91,Cast Iron,Germany,36.0,Supplier Catalog,0.95,Needs Review
PROD-00140,Cooling Tower Fan,HVAC,SKF,SKF-188-PRO,High-capacity fan for industrial cooling tower systems.,12409.35,47,5.0,380.0,48.71,210.99,Brass,Japan,12.0,Technical PDF,0.84,Verified
PROD-00141,PLC Controller,Automation,Eaton,EAT-840-A,Programmable logic controller for industrial automation.,4901.5,92,4.4,110.0,100.25,395.69,Aluminium,Japan,36.0,Manufacturer Website,0.97,Verified
PROD-00142,Water Filter,Filtration,SKF,SKF-729-B,Industrial filtration unit for removing particles from process water.,4120.25,34,4.1,380.0,112.22,514.96,Polycarbonate,China,36.0,Product Catalog,0.97,Verified
PROD-00143,Flow Control Valve,Valves,Festo,FES-906-A,Precision valve for regulating industrial fluid flow.,9762.21,135,4.5,110.0,137.61,95.56,,Italy,36.0,Supplier Catalog,0.76,Verified
PROD-00144,Pressure Sensor,Sensors,Danfoss,DAN-310-PRO,Electronic pressure sensor for industrial monitoring and automation.,1759.69,130,4.0,110.0,68.15,436.36,Alloy Steel,Italy,6.0,Manufacturer Website,0.87,Verified
PROD-00145,Welding Machine,Fabrication,Grundfos,GRU-936-A,Industrial welding machine for metal fabrication.,13818.99,148,3.3,380.0,51.84,54.38,Stainless Steel,India,24.0,Product Catalog,0.73,Needs Review
PROD-00146,Temperature Sensor,Sensors,Parker,PAR-756-PRO,Industrial temperature sensor for process monitoring.,6980.7,228,3.9,440.0,137.59,321.0,Carbon Steel,China,36.0,Manufacturer Website,0.76,Verified
PROD-00147,Butterfly Valve,Valves,Rockwell Automation,ROC-502-B,Compact industrial valve for isolating and controlling pipelines.,13488.51,57,4.7,440.0,3.65,253.75,Polycarbonate,Italy,24.0,Supplier Catalog,0.94,Verified
PROD-00148,Power Supply,Electrical,Schneider Electric,SCH-382-B,Industrial regulated power supply for automation equipment.,17347.41,185,4.6,110.0,121.47,356.47,Stainless Steel,Germany,12.0,Supplier Catalog,0.74,Verified
PROD-00149,Flow Control Valve,Valves,Danfoss,DAN-820-A,Precision valve for regulating industrial fluid flow.,4591.78,11,3.9,220.0,81.08,641.28,Stainless Steel,Germany,36.0,Technical PDF,0.99,Verified
PROD-00150,Safety Relay,Safety,Eaton,EAT-891-X,Safety control relay for industrial machine protection.,4447.59,224,3.5,415.0,78.31,351.64,Brass,India,36.0,Supplier Catalog,0.98,Verified
PROD-00151,Industrial Robot Arm,Robotics,Emerson,EME-148-X,Programmable robotic arm for industrial assembly and handling.,17424.31,171,3.9,400.0,47.98,353.99,Aluminium,USA,24.0,Product Catalog,0.77,Needs Review
PROD-00152,Vacuum Pump,Pumps,Grundfos,GRU-978-B,Industrial vacuum pump for process and material handling applications.,14923.37,234,3.3,380.0,145.18,473.78,Aluminium,Japan,12.0,Manufacturer Website,0.79,Verified
PROD-00153,Pressure Gauge,Instrumentation,Festo,FES-479-A,Mechanical pressure gauge for industrial process monitoring.,9948.73,212,3.5,230.0,56.73,514.3,Stainless Steel,Sweden,6.0,Supplier Catalog,0.77,Verified
PROD-00154,Hydraulic Pump,Pumps,Festo,FES-440-X,High-pressure hydraulic pump for industrial power systems.,17708.52,3,3.6,220.0,144.32,99.9,Alloy Steel,Germany,36.0,Product Catalog,0.91,Needs Review
PROD-00155,Industrial Robot Arm,Robotics,SKF,SKF-894-X,Programmable robotic arm for industrial assembly and handling.,7094.89,136,4.4,230.0,39.42,435.99,Alloy Steel,Japan,6.0,Technical PDF,0.94,Needs Review
PROD-00156,Hydraulic Pump,Pumps,SKF,SKF-420-PRO,High-pressure hydraulic pump for industrial power systems.,926.85,221,3.6,220.0,2.68,470.4,Polycarbonate,USA,12.0,Supplier Catalog,0.77,Verified
PROD-00157,Safety Relay,Safety,Festo,FES-351-PRO,Safety control relay for industrial machine protection.,10225.08,241,4.4,230.0,114.56,415.43,Alloy Steel,Japan,12.0,Product Catalog,0.92,Verified
PROD-00158,Temperature Sensor,Sensors,Mitsubishi Electric,MIT-659-PRO,Industrial temperature sensor for process monitoring.,3474.24,227,4.2,415.0,143.6,445.45,Carbon Steel,Sweden,6.0,Product Catalog,0.93,Needs Review
PROD-00159,Vacuum Pump,Pumps,Siemens,SIE-824-B,Industrial vacuum pump for process and material handling applications.,253.34,129,4.0,110.0,,566.81,Alloy Steel,China,24.0,Manufacturer Website,0.72,Needs Review
PROD-00160,Electric Motor,Motors,Rockwell Automation,ROC-839-X,Industrial electric motor designed for continuous-duty machinery.,9950.62,73,3.2,440.0,104.75,366.1,Aluminium,India,6.0,Product Catalog,0.86,Verified
PROD-00161,Gear Pump,Pumps,Rockwell Automation,ROC-358-X,Positive-displacement gear pump for industrial fluid transfer.,5007.79,101,3.3,380.0,68.98,206.88,Cast Iron,USA,6.0,Manufacturer Website,0.9,Verified
PROD-00162,Welding Machine,Fabrication,Honeywell,HON-486-PRO,Industrial welding machine for metal fabrication.,1118.36,2,4.5,110.0,75.1,368.94,Nylon,Italy,6.0,Product Catalog,0.96,Verified
PROD-00163,Hydraulic Pump,Pumps,WEG,WEG-988-PRO,High-pressure hydraulic pump for industrial power systems.,5077.22,236,3.3,230.0,134.92,479.07,Stainless Steel,Germany,18.0,Product Catalog,0.72,Verified
PROD-00164,Welding Machine,Fabrication,WEG,WEG-178-X,Industrial welding machine for metal fabrication.,3076.52,61,4.2,440.0,58.53,762.07,Nylon,Japan,12.0,Technical PDF,0.93,Verified
PROD-00165,Air Compressor,Compressors,Siemens,SIE-547-B,Industrial compressor for reliable compressed-air generation.,15529.19,87,4.3,400.0,143.24,337.32,Nylon,India,18.0,Supplier Catalog,0.93,Needs Review
PROD-00166,Vacuum Pump,Pumps,SKF,SKF-666-PRO,Industrial vacuum pump for process and material handling applications.,8037.48,174,4.3,380.0,13.08,525.9,Cast Iron,China,6.0,Supplier Catalog,0.74,Verified
PROD-00167,Flow Meter,Instrumentation,Mitsubishi Electric,MIT-498-X,Digital flow meter for accurate industrial fluid measurement.,6727.29,23,3.2,,66.85,647.19,Carbon Steel,Germany,6.0,Supplier Catalog,0.77,Needs Review
PROD-00168,Roller Bearing,Bearings,ABB,ABB-191-X,Heavy-load roller bearing for industrial rotating equipment.,10290.96,152,4.3,230.0,129.59,10.69,Polycarbonate,Japan,6.0,Product Catalog,0.92,Verified
PROD-00169,Industrial Transformer,Electrical,Schneider Electric,SCH-242-X,Electrical transformer for industrial voltage conversion.,5630.33,126,3.5,220.0,65.34,358.05,,Sweden,6.0,Supplier Catalog,0.82,Verified
PROD-00170,Flow Control Valve,Valves,Eaton,EAT-300-PRO,Precision valve for regulating industrial fluid flow.,2054.9,77,3.2,380.0,50.0,527.24,Nylon,Japan,18.0,Technical PDF,0.84,Verified
PROD-00171,Servo Motor,Motors,Eaton,EAT-811-B,Precision servo motor for automated motion-control applications.,8905.96,45,4.9,230.0,43.89,590.78,Alloy Steel,Italy,12.0,Supplier Catalog,0.81,Verified
PROD-00172,Circuit Breaker,Electrical,Siemens,SIE-677-B,Protective electrical breaker for industrial distribution systems.,10990.86,139,3.5,440.0,82.63,810.06,Alloy Steel,China,12.0,Manufacturer Website,0.84,Verified
PROD-00173,Air Dryer,Compressors,Danfoss,DAN-611-B,Compressed-air dryer for moisture removal in pneumatic systems.,11747.88,61,3.7,220.0,107.36,670.76,Carbon Steel,Japan,36.0,Supplier Catalog,0.85,Needs Review
PROD-00174,Mixing Tank,Process Equipment,ABB,ABB-909-X,Industrial tank designed for controlled mixing of process materials.,13005.6,207,4.2,415.0,137.18,93.14,Cast Iron,China,18.0,Supplier Catalog,0.76,Verified
PROD-00175,Variable Frequency Drive,Automation,Parker,PAR-540-A,Drive controller for variable-speed industrial motors.,279.24,66,3.6,415.0,77.94,493.52,Cast Iron,Japan,18.0,Technical PDF,0.83,Verified
PROD-00176,Electric Motor,Motors,Emerson,EME-207-X,Industrial electric motor designed for continuous-duty machinery.,7745.19,246,3.4,440.0,141.12,120.6,Brass,USA,24.0,Technical PDF,0.93,Needs Review
PROD-00177,Proximity Sensor,Sensors,Siemens,SIE-548-PRO,Non-contact sensor for detecting objects in automation systems.,5957.72,76,3.3,415.0,17.48,721.83,Carbon Steel,China,12.0,Product Catalog,0.97,Verified
PROD-00178,Industrial Robot Arm,Robotics,Schneider Electric,SCH-438-PRO,Programmable robotic arm for industrial assembly and handling.,17735.09,59,4.6,415.0,27.87,544.48,Polycarbonate,Japan,6.0,Supplier Catalog,0.92,Verified
PROD-00179,Photoelectric Sensor,Sensors,Honeywell,HON-498-A,Optical sensor for industrial object detection.,13062.71,52,3.7,,121.36,53.37,Carbon Steel,Sweden,36.0,Product Catalog,0.77,Verified
PROD-00180,Level Sensor,Sensors,Siemens,SIE-368-PRO,Industrial sensor for liquid-level measurement.,9802.87,163,3.8,380.0,91.79,499.04,Nylon,USA,24.0,Manufacturer Website,0.89,Verified
PROD-00181,Temperature Sensor,Sensors,SKF,SKF-220-B,Industrial temperature sensor for process monitoring.,5708.57,46,3.9,220.0,,355.62,Aluminium,Italy,24.0,Product Catalog,0.83,Needs Review
PROD-00182,Industrial Robot Arm,Robotics,Schneider Electric,SCH-601-X,Programmable robotic arm for industrial assembly and handling.,2668.56,80,4.7,400.0,8.28,305.31,Stainless Steel,Japan,12.0,Supplier Catalog,0.77,Needs Review
PROD-00183,Air Dryer,Compressors,Danfoss,DAN-603-PRO,Compressed-air dryer for moisture removal in pneumatic systems.,13162.27,113,4.1,110.0,84.92,676.54,Cast Iron,USA,6.0,Product Catalog,0.79,Verified
PROD-00184,Level Sensor,Sensors,Eaton,EAT-860-PRO,Industrial sensor for liquid-level measurement.,10208.21,28,4.2,230.0,116.32,699.83,Nylon,Italy,6.0,Product Catalog,0.93,Needs Review
PROD-00185,Pneumatic Actuator,Pneumatics,Siemens,SIE-853-B,Pneumatic actuator for automated industrial valve operation.,5567.31,8,4.0,230.0,129.36,74.12,Carbon Steel,Sweden,12.0,Supplier Catalog,0.78,Verified
PROD-00186,Control Valve,Valves,Eaton,EAT-242-B,Modulating valve for automated process flow control.,15066.15,206,3.3,230.0,79.96,507.41,Aluminium,USA,18.0,Manufacturer Website,0.8,Verified
PROD-00187,Temperature Sensor,Sensors,Parker,PAR-904-PRO,Industrial temperature sensor for process monitoring.,17004.13,70,4.8,220.0,105.29,112.96,Aluminium,China,18.0,Supplier Catalog,0.94,Needs Review
PROD-00188,Flow Meter,Instrumentation,Eaton,EAT-747-X,Digital flow meter for accurate industrial fluid measurement.,11646.17,96,4.0,415.0,119.24,,Polycarbonate,Italy,18.0,Supplier Catalog,0.91,Verified
PROD-00189,Industrial Heater,Heating,SKF,SKF-695-A,Electric industrial heater for process temperature control.,16085.94,216,4.5,415.0,145.83,539.69,Nylon,Sweden,6.0,Product Catalog,0.93,Needs Review
PROD-00190,Pneumatic Actuator,Pneumatics,Festo,FES-316-PRO,Pneumatic actuator for automated industrial valve operation.,5030.11,212,3.7,400.0,86.8,481.31,Alloy Steel,Sweden,18.0,Manufacturer Website,0.96,Verified
PROD-00191,Roller Bearing,Bearings,Danfoss,DAN-902-PRO,Heavy-load roller bearing for industrial rotating equipment.,384.82,237,4.7,380.0,68.61,843.06,Polycarbonate,Germany,12.0,Product Catalog,0.96,Verified
PROD-00192,Heat Exchanger,Heat Transfer,Siemens,SIE-770-X,Industrial heat exchanger for efficient thermal energy transfer.,4695.92,95,4.4,415.0,25.04,337.01,Brass,China,12.0,Manufacturer Website,0.84,Verified
PROD-00193,Industrial Centrifugal Pump,Pumps,Bosch Rexroth,BOS-588-A,High-efficiency pump for industrial water and process fluid transfer.,2528.67,57,4.1,380.0,1.64,591.32,Carbon Steel,Sweden,24.0,Manufacturer Website,0.91,Needs Review
PROD-00194,Vacuum Pump,Pumps,Honeywell,HON-191-A,Industrial vacuum pump for process and material handling applications.,1985.46,94,4.8,220.0,57.56,691.4,Aluminium,China,12.0,Product Catalog,0.74,Verified
PROD-00195,Pressure Gauge,Instrumentation,SKF,SKF-839-B,Mechanical pressure gauge for industrial process monitoring.,11651.09,38,4.9,400.0,103.06,731.0,Carbon Steel,India,12.0,Technical PDF,0.92,Needs Review
PROD-00196,Pneumatic Actuator,Pneumatics,SKF,SKF-910-B,Pneumatic actuator for automated industrial valve operation.,4647.99,165,3.4,400.0,90.25,613.06,Brass,Sweden,6.0,Product Catalog,0.95,Verified
PROD-00197,Stainless Steel Tank,Storage,Eaton,EAT-621-B,Corrosion-resistant storage tank for industrial liquids.,13856.54,75,4.4,440.0,134.71,811.48,Alloy Steel,Japan,6.0,Manufacturer Website,0.79,Verified
PROD-00198,Circuit Breaker,Electrical,WEG,WEG-424-B,Protective electrical breaker for industrial distribution systems.,7208.63,214,4.2,230.0,82.07,147.02,Alloy Steel,Sweden,6.0,Manufacturer Website,0.72,Verified
PROD-00199,Industrial Fan,HVAC,Bosch Rexroth,BOS-140-A,High-volume industrial fan for ventilation and cooling.,17554.94,101,4.1,415.0,106.97,652.09,Polycarbonate,China,24.0,Technical PDF,0.74,Verified
PROD-00200,Ball Bearing,Bearings,Grundfos,GRU-180-B,Precision bearing for rotating industrial machinery.,18026.98,39,4.2,380.0,88.07,648.79,Carbon Steel,USA,24.0,Manufacturer Website,0.92,Verified
PROD-00201,Conveyor Belt,Material Handling,Siemens,SIE-544-A,Heavy-duty conveyor belt for continuous material transportation.,8433.84,155,3.3,415.0,111.32,629.61,Carbon Steel,India,12.0,Supplier Catalog,0.91,Verified
PROD-00202,Power Supply,Electrical,Rockwell Automation,ROC-629-X,Industrial regulated power supply for automation equipment.,3159.62,32,4.5,440.0,40.5,753.48,Stainless Steel,USA,24.0,Technical PDF,0.79,Verified
PROD-00203,Safety Relay,Safety,Danfoss,DAN-178-PRO,Safety control relay for industrial machine protection.,8467.47,92,3.3,440.0,85.14,312.66,Brass,Sweden,6.0,Product Catalog,0.96,Verified
PROD-00204,Cooling Tower Fan,HVAC,ABB,ABB-145-A,High-capacity fan for industrial cooling tower systems.,4588.41,120,3.9,220.0,,816.3,Stainless Steel,Italy,24.0,Supplier Catalog,0.78,Verified
PROD-00205,Servo Motor,Motors,Grundfos,GRU-945-A,Precision servo motor for automated motion-control applications.,10609.83,30,4.1,110.0,27.11,683.73,Stainless Steel,Japan,6.0,Technical PDF,0.96,Verified
PROD-00206,Servo Motor,Motors,Siemens,SIE-666-PRO,Precision servo motor for automated motion-control applications.,231.75,51,3.7,440.0,45.76,529.39,Alloy Steel,USA,36.0,Product Catalog,0.98,Verified
PROD-00207,Flow Meter,Instrumentation,ABB,ABB-519-A,Digital flow meter for accurate industrial fluid measurement.,4375.65,88,4.3,415.0,131.61,808.35,Stainless Steel,Sweden,24.0,Manufacturer Website,0.95,Verified
PROD-00208,Hydraulic Pump,Pumps,Rockwell Automation,ROC-343-PRO,High-pressure hydraulic pump for industrial power systems.,9145.71,15,5.0,220.0,106.82,79.25,Cast Iron,Sweden,36.0,Supplier Catalog,0.83,Verified
PROD-00209,Ball Bearing,Bearings,Eaton,EAT-197-B,Precision bearing for rotating industrial machinery.,11819.33,100,3.3,400.0,9.58,563.14,Aluminium,Germany,18.0,Supplier Catalog,0.79,Verified
PROD-00210,Servo Motor,Motors,SKF,SKF-563-X,Precision servo motor for automated motion-control applications.,4386.95,241,3.6,440.0,115.58,92.81,Carbon Steel,Germany,24.0,Manufacturer Website,0.85,Needs Review
PROD-00211,Mixing Tank,Process Equipment,SKF,SKF-888-B,Industrial tank designed for controlled mixing of process materials.,8407.05,118,3.7,110.0,13.79,686.5,Brass,Sweden,36.0,Product Catalog,0.73,Verified
PROD-00212,Ball Bearing,Bearings,Mitsubishi Electric,MIT-354-X,Precision bearing for rotating industrial machinery.,7381.84,12,4.4,230.0,123.06,147.95,Polycarbonate,Sweden,24.0,Manufacturer Website,0.87,Verified
PROD-00213,Level Sensor,Sensors,Siemens,SIE-923-B,Industrial sensor for liquid-level measurement.,2321.56,15,4.7,220.0,19.82,700.16,Nylon,China,6.0,Manufacturer Website,0.88,Verified
PROD-00214,Electric Motor,Motors,Siemens,SIE-302-PRO,Industrial electric motor designed for continuous-duty machinery.,14988.23,23,4.8,440.0,121.38,104.32,Alloy Steel,India,12.0,Supplier Catalog,0.97,Needs Review
PROD-00215,Industrial Heater,Heating,ABB,ABB-491-PRO,Electric industrial heater for process temperature control.,3267.24,54,4.8,230.0,42.16,750.93,Stainless Steel,Italy,36.0,Supplier Catalog,0.89,Verified
PROD-00216,Air Dryer,Compressors,WEG,WEG-663-PRO,Compressed-air dryer for moisture removal in pneumatic systems.,1207.93,71,3.9,380.0,30.12,751.98,Cast Iron,China,36.0,Technical PDF,0.93,Needs Review
PROD-00217,Proximity Sensor,Sensors,Rockwell Automation,ROC-900-PRO,Non-contact sensor for detecting objects in automation systems.,6420.39,144,4.1,380.0,40.75,22.35,Cast Iron,India,18.0,Technical PDF,0.74,Needs Review
PROD-00218,Photoelectric Sensor,Sensors,Bosch Rexroth,BOS-263-A,Optical sensor for industrial object detection.,4649.29,61,3.7,440.0,118.74,626.55,Cast Iron,Italy,24.0,Product Catalog,0.82,Verified
PROD-00219,Conveyor Belt,Material Handling,Eaton,EAT-425-X,Heavy-duty conveyor belt for continuous material transportation.,16915.94,7,4.5,230.0,142.15,479.15,Cast Iron,Sweden,24.0,Supplier Catalog,0.87,Verified
